Name,AvgCyclomaticModified,AvgCyclomatic,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
BlankLinesTabPage.java,1,1,1,1,6,0,6,0,6,6,2,6,0,1,4,1,144,38,81,22,55,54,33,40,17,23,1,1,1,0.67,6,6,6,6
BlockCommentAction.java,2,2,2,1,9,1,7,0,16,16,4,16,0,0,8,8,334,48,162,65,83,128,88,125,63,62,12,12,14,0.79,38,38,42,26
BlockFlowInfo.java,1,1,1,1,2,0,2,0,1,1,0,1,0,0,0,1,19,4,5,3,0,10,1,3,3,0,1,1,1,2,1,1,1,1
BodyDeclarationRewrite.java,1,1,1,1,4,0,4,0,3,2,2,3,0,1,0,2,52,10,26,18,7,16,18,22,18,4,1,1,1,0.62,3,3,3,3
BodyUpdater.java,1,1,1,1,2,0,2,0,2,2,0,2,0,0,0,2,45,9,10,7,1,26,6,8,7,1,1,1,1,2.6,2,2,2,2
BracesTabPage.java,1,1,1,1,5,0,5,0,10,10,6,10,0,3,5,2,167,30,121,49,77,47,44,55,31,24,1,1,1,0.39,10,10,10,10
BranchFlowInfo.java,1,1,1,1,5,0,5,0,1,1,0,1,0,0,0,1,26,6,10,5,3,10,6,8,5,3,1,1,1,1,1,1,1,1
BreadcrumbItem.java,1,1,1,1,4,0,4,0,24,24,8,24,14,0,0,10,293,40,121,53,48,132,67,93,50,43,2,2,2,1.09,25,25,25,24
BreadcrumbItemDetails.java,2,2,2,1,16,1,15,0,28,28,9,28,0,4,0,24,453,58,335,67,226,62,187,251,81,170,13,9,13,0.19,67,63,75,28
BreadcrumbItemDropDown.java,2,2,3,1,19,2,15,0,43,42,10,43,0,11,2,30,808,140,567,182,385,118,339,463,205,258,20,20,25,0.21,122,121,136,65
BreadcrumbMessages.java,1,1,1,1,2,0,2,0,1,1,0,1,0,1,0,0,34,7,11,7,2,16,5,7,6,1,1,1,1,1.45,1,1,1,1
BreadcrumbViewer.java,2,2,2,1,12,1,10,0,42,42,6,42,9,9,11,13,836,128,505,159,317,206,291,406,161,245,8,8,10,0.41,114,114,119,65
BreadcrumbViewerRow.java,1,1,1,1,3,0,3,0,20,20,5,20,0,0,0,20,196,28,96,54,21,72,35,56,35,21,1,1,1,0.75,20,20,20,20
BreakContinueTargetFinder.java,2,2,2,1,7,0,7,0,19,17,5,19,0,9,0,10,242,33,175,63,93,36,93,137,64,73,8,8,9,0.21,45,45,51,36
BrowseRefactoringHistoryContentProvider.java,3,3,4,1,13,0,13,0,14,14,5,14,0,6,0,8,335,27,210,67,137,99,122,174,73,101,9,9,10,0.47,53,53,58,27
BrowseRefactoringHistoryLabelProvider.java,2,2,2,1,7,0,7,0,4,4,2,4,0,0,0,4,85,13,40,17,17,32,22,31,17,14,3,3,3,0.8,8,8,8,4
BrowseRefactoringHistoryViewerSorter.java,5,5,7,5,17,0,17,0,2,2,0,2,0,0,0,2,64,4,39,15,30,21,23,35,15,20,9,9,12,0.54,11,11,14,10
BufferValidationState.java,1,1,2,1,6,0,6,0,36,31,12,36,0,2,5,29,383,39,274,87,144,70,112,181,87,94,10,10,12,0.26,63,63,76,50
BufferedDocumentScanner.java,2,2,2,1,13,1,11,1,7,7,8,7,0,1,0,6,178,29,96,29,59,59,59,76,30,46,4,4,5,0.61,16,16,17,10
BuildActionGroup.java,1,1,1,1,5,0,5,0,14,14,5,14,0,4,0,10,201,30,108,50,40,63,61,84,46,38,3,3,3,0.58,21,21,22,16
BuildPathBasePage.java,2,2,2,1,6,0,6,0,17,14,1,17,0,2,6,9,174,28,130,49,64,16,70,104,53,51,8,8,9,0.12,39,39,41,25
BuildPathDialogAccess.java,3,3,3,1,17,1,15,0,18,1,0,18,0,2,0,16,630,63,328,123,206,241,213,277,129,148,7,7,7,0.73,66,66,71,24
BuildPathSupport.java,2,2,2,1,8,0,7,0,16,10,9,16,0,3,0,13,224,38,155,63,84,37,80,114,62,52,8,8,8,0.24,32,32,34,16
BuildPathSupport.java,3,3,3,2,13,0,12,0,20,7,2,20,0,6,0,14,433,42,288,113,174,110,169,234,124,110,9,9,10,0.38,64,64,70,44
BuildPathWizard.java,1,1,1,1,4,0,4,0,12,12,5,12,0,0,3,9,116,26,74,40,26,16,45,59,38,21,2,2,2,0.22,14,14,14,12
BuildPathsBlock.java,3,3,3,1,16,1,14,0,54,47,21,54,1,14,2,37,1122,161,877,280,550,102,517,689,294,395,33,33,38,0.12,176,172,192,69
BuildPathsPropertyPage.java,2,2,3,1,11,0,10,0,14,14,2,14,0,6,1,7,274,34,194,85,105,55,109,144,78,66,7,7,7,0.28,37,37,42,21
BuildpathDelta.java,1,1,1,1,3,0,3,0,14,14,7,14,0,0,0,14,92,21,61,28,18,10,31,46,28,18,1,1,1,0.16,14,14,14,14
BuildpathIndicatorLabelDecorator.java,5,5,7,4,21,0,20,0,3,3,0,3,0,1,1,1,103,11,78,27,44,14,34,50,25,25,8,7,12,0.18,17,15,22,14
BuildpathModifierAction.java,2,2,2,1,7,0,6,0,14,14,4,14,0,0,7,7,197,32,141,72,79,25,97,123,76,47,11,11,11,0.18,29,29,29,16
BulletListBlock.java,1,1,1,1,9,1,7,0,6,6,3,6,0,2,0,4,102,19,65,31,33,19,47,56,29,27,4,4,4,0.29,9,9,9,8
BusyIndicatorRunnableContext.java,3,3,3,1,10,0,10,0,8,8,5,8,1,1,1,5,135,11,100,30,56,25,46,69,29,40,8,8,9,0.25,25,25,26,8
CCPActionGroup.java,2,2,2,1,7,0,7,0,11,11,7,11,0,3,0,8,221,26,112,46,53,83,76,98,47,51,5,5,5,0.74,22,22,23,13
CPJavaProject.java,1,1,1,1,4,0,4,0,11,10,3,11,0,0,0,11,89,17,62,30,24,10,38,50,32,18,2,2,2,0.16,13,13,13,11
CPListElement.java,2,2,2,1,10,0,10,0,63,50,12,63,1,9,1,52,866,102,686,190,435,90,375,527,203,324,18,14,21,0.13,170,154,188,93
CPListElementAttribute.java,1,1,1,1,4,0,4,0,18,18,6,18,0,2,0,16,159,25,98,35,44,36,49,71,36,35,2,2,3,0.37,21,21,25,18
CPListElementSorter.java,5,7,8,7,24,2,22,0,2,2,0,2,0,0,0,2,94,14,64,28,42,17,36,48,26,22,10,6,10,0.27,15,11,16,15
CPListLabelProvider.java,10,10,11,7,42,0,41,0,9,9,7,9,0,3,0,6,455,29,415,111,293,13,214,304,111,193,34,34,37,0.03,98,90,106,68
CPUserLibraryElement.java,2,2,2,1,7,0,7,0,19,19,3,19,0,1,0,18,221,28,155,48,80,38,80,122,54,68,5,5,6,0.25,41,41,43,25
CPVariableElement.java,1,1,1,1,3,0,3,0,10,10,2,10,0,0,0,10,109,15,49,20,18,45,23,35,18,17,2,2,3,0.92,11,11,12,10
CPVariableElementLabelProvider.java,3,3,3,1,12,1,11,0,7,7,5,7,0,1,0,6,161,28,107,47,51,26,62,83,44,39,8,8,9,0.24,22,22,24,11
CUCorrectionProposal.java,1,1,2,1,8,0,8,0,14,14,2,14,0,1,5,8,303,31,155,70,75,121,90,118,66,52,8,8,9,0.78,27,27,28,17
CUPositionCompletionProcessor.java,1,1,1,1,6,0,6,0,20,19,9,20,0,3,2,15,266,40,168,80,81,62,96,125,77,48,6,6,7,0.37,29,29,32,22
CallContext.java,2,2,2,2,9,0,9,0,2,2,8,2,0,0,0,2,52,6,36,21,12,10,26,31,21,10,3,3,3,0.28,4,4,4,4
CallHierarchy.java,2,2,2,1,9,1,8,0,22,16,2,22,1,4,0,17,313,53,225,81,124,41,115,169,83,86,7,7,7,0.18,54,54,59,37
CallHierarchyContentProvider.java,3,3,3,2,13,0,11,0,23,18,4,23,7,2,2,12,474,53,301,96,179,126,152,232,102,130,15,15,15,0.42,79,79,86,56
CallHierarchyFiltersActionGroup.java,1,1,1,1,4,0,3,0,10,10,1,10,2,3,0,5,111,19,61,32,19,32,30,43,27,16,1,1,1,0.52,10,10,10,10
CallHierarchyImageDescriptor.java,1,1,1,1,5,0,5,0,11,11,3,11,0,2,2,7,161,22,82,35,40,59,47,63,31,32,3,3,5,0.72,15,15,19,11
CallHierarchyLabelDecorator.java,1,1,1,1,5,0,4,0,9,9,0,9,0,2,0,7,115,15,53,25,19,47,24,39,25,14,4,4,4,0.89,14,14,14,11
CallHierarchyLabelProvider.java,2,2,3,2,11,1,10,0,9,9,1,9,1,5,0,3,169,31,118,50,63,21,65,91,47,44,5,5,5,0.18,26,26,30,19
CallHierarchyMessages.java,1,1,1,1,3,0,2,1,1,1,0,1,0,1,0,0,168,8,147,143,2,14,141,143,142,1,1,1,1,0.1,1,1,1,1
CallHierarchyMessages.java,1,1,1,1,3,0,2,1,1,1,0,1,0,1,0,0,28,6,11,8,2,12,6,8,7,1,1,1,1,1.09,1,1,1,1
CallHierarchyTransferDropAdapter.java,2,2,3,2,11,0,10,0,5,5,1,5,0,0,3,2,112,17,68,26,35,27,37,51,22,29,4,4,6,0.4,14,14,18,11
CallHierarchyUI.java,3,3,3,2,14,0,13,0,16,8,3,16,5,2,0,9,366,39,257,89,155,74,145,198,93,105,10,10,10,0.29,58,58,61,32
CallHierarchyViewPart.java,2,2,2,1,10,1,8,0,99,97,38,99,12,41,8,38,1429,207,1001,311,583,235,551,755,331,424,18,9,18,0.23,218,207,232,126
CallHierarchyViewer.java,1,1,1,1,5,0,5,0,15,15,4,15,11,2,2,0,200,34,105,43,47,61,61,83,41,42,3,3,5,0.58,21,21,25,15
CallHierarchyVisitor.java,1,1,1,1,2,0,2,0,3,3,0,3,0,0,0,3,24,3,10,5,1,11,2,6,5,1,1,1,1,1.1,3,3,3,3
CallInliner.java,3,3,4,2,16,0,14,1,43,39,25,43,0,24,0,19,898,64,740,242,473,98,416,555,245,310,17,17,18,0.13,152,143,173,94
CallLocation.java,1,1,1,1,6,0,6,0,11,11,6,11,0,2,0,9,134,21,87,34,40,28,47,66,33,33,5,5,6,0.32,18,18,20,13
CallSearchResultCollector.java,1,1,1,1,5,0,5,0,7,7,1,7,0,2,3,2,81,14,45,18,18,22,19,31,17,14,4,4,5,0.49,11,11,12,7
CalleeAnalyzerVisitor.java,2,2,3,1,11,1,10,0,19,18,6,19,1,8,1,9,355,49,239,85,122,68,120,173,77,96,10,10,11,0.28,54,54,58,26
CalleeMethodWrapper.java,1,1,1,1,7,0,6,0,7,7,1,7,0,0,3,4,108,17,61,29,25,30,28,42,24,18,4,4,4,0.49,12,12,13,11
CallerMethodWrapper.java,2,2,3,2,11,0,10,0,10,10,2,10,0,1,3,6,216,25,131,58,71,61,72,98,54,44,14,14,15,0.47,28,28,32,20
CancelSearchAction.java,1,1,1,1,5,0,5,0,2,2,1,2,0,0,0,2,41,8,19,10,6,15,12,15,9,6,1,1,1,0.79,2,2,2,2
CaptureType.java,1,2,2,1,6,0,5,0,11,11,2,11,0,1,5,5,114,25,78,24,40,14,29,44,18,26,14,2,14,0.18,26,14,28,11
CastCorrectionProposal.java,4,4,4,3,19,1,18,0,6,4,2,6,0,4,1,1,183,27,135,56,79,26,84,111,57,54,8,8,8,0.19,26,26,29,19
CastVariable2.java,1,1,1,1,3,0,3,0,5,5,2,5,0,0,0,5,50,11,28,13,9,11,16,22,13,9,1,1,1,0.39,5,5,5,5
CategorizedTextEditGroup.java,1,1,1,1,4,0,4,0,4,4,1,4,0,0,0,4,85,8,25,10,10,52,15,20,10,10,1,1,1,2.08,4,4,4,4
CategoryFilterActionGroup.java,2,2,2,1,10,0,9,0,39,39,13,39,0,10,3,26,535,62,439,147,258,47,275,368,165,203,9,9,10,0.11,92,92,101,56
Change.java,1,1,1,1,2,0,2,0,15,15,2,15,1,0,1,13,307,18,51,26,16,239,26,40,26,14,3,3,3,4.69,18,18,18,17
ChangeCaseProposal.java,1,1,1,1,3,0,3,0,2,2,0,2,0,0,0,2,47,7,13,8,2,27,6,9,7,2,2,2,2,2.08,3,3,3,2
ChangeCorrectionProposal.java,2,2,2,1,11,0,10,1,21,21,5,21,0,0,2,19,442,43,262,86,142,145,134,191,86,105,12,12,12,0.55,51,51,52,30
ChangeDescriptor.java,1,1,1,1,3,0,2,1,1,1,0,1,0,0,1,0,31,2,4,3,0,25,1,3,3,0,1,1,1,6.25,1,1,1,1
ChangeElementContentProvider.java,1,1,1,1,3,0,3,0,6,6,0,6,0,0,0,6,64,8,23,12,6,33,9,16,12,4,1,1,2,1.43,6,6,7,6
ChangeElementLabelProvider.java,1,1,1,1,5,0,5,0,7,7,1,7,0,2,0,5,74,12,52,23,22,10,28,39,24,15,2,2,2,0.19,11,11,11,7
ChangeElementTreeViewer.java,2,2,2,1,9,0,9,0,22,22,2,22,0,9,5,8,251,29,211,69,124,12,111,163,73,90,6,6,6,0.06,52,52,54,30
ChangeExceptionHandler.java,1,1,1,1,11,0,11,0,9,9,2,9,0,2,2,5,146,16,118,50,65,14,66,84,47,37,4,4,4,0.12,16,16,16,11
ChangeExceptionHandler.java,1,1,1,1,9,0,9,0,12,12,2,12,0,2,2,8,170,17,137,63,67,18,73,95,56,39,4,4,4,0.13,19,19,19,14
ChangeExceptionsControl.java,1,1,1,1,9,0,9,0,27,27,6,27,0,15,0,12,327,42,268,102,152,20,174,222,108,114,4,4,4,0.07,47,47,47,37
ChangeHoverInformationControl.java,2,2,2,1,13,1,11,0,9,9,4,9,0,2,0,7,231,35,132,55,80,67,82,106,52,54,6,6,7,0.51,23,23,25,12
ChangeMethodSignatureArguments.java,1,1,1,1,4,0,4,0,18,18,12,18,0,0,0,18,265,29,98,39,37,147,56,79,41,38,3,3,3,1.5,20,20,20,18
ChangeMethodSignatureDescriptor.java,1,1,1,1,3,0,3,0,2,2,0,2,0,0,0,2,71,7,13,8,2,51,7,10,8,2,1,1,1,3.92,2,2,2,2
ChangeMethodSignatureParticipant.java,1,1,1,1,3,0,3,0,2,2,1,2,0,0,1,1,45,5,12,7,2,28,6,9,7,2,1,1,1,2.33,2,2,2,2
ChangeMethodSignatureProposal.java,3,3,4,1,22,3,18,1,17,17,11,17,0,9,1,7,489,92,381,161,248,34,268,337,171,166,19,19,23,0.09,62,62,69,17
ChangeMethodSignatureRefactoringContribution.java,1,1,1,1,3,0,3,0,3,3,0,3,0,0,0,3,55,10,27,20,5,18,16,20,17,3,1,1,1,0.67,3,3,3,3
ChangeParametersControl.java,2,2,2,1,12,0,11,0,56,55,13,56,0,29,0,27,719,80,615,187,406,32,383,506,204,302,7,7,7,0.05,129,126,132,82
ChangePreviewViewerDescriptor.java,1,1,1,1,3,0,3,0,4,3,0,4,0,0,1,3,39,8,21,11,7,12,10,15,11,4,1,1,1,0.57,4,4,4,4
ChangePreviewViewerInput.java,1,1,1,1,3,0,3,0,2,2,1,2,0,0,0,2,49,5,13,7,3,31,7,10,7,3,1,1,1,2.38,2,2,2,2
ChangeSignatureProcessor.java,3,3,3,1,12,0,11,0,177,171,26,177,0,82,47,48,2814,316,2300,768,1552,276,1363,1895,794,1101,45,45,53,0.12,563,563,620,344
ChangeSignatureWizard.java,1,1,1,1,11,0,10,0,28,28,5,28,0,13,1,14,378,51,312,101,209,18,203,246,108,138,5,5,5,0.06,44,41,44,30
ChangeTypeAction.java,2,2,2,1,8,0,8,0,8,7,1,8,0,1,0,7,168,21,97,45,44,50,56,76,40,36,6,6,7,0.52,19,19,21,15
ChangeTypeContentProvider.java,1,1,1,1,5,0,5,0,11,11,2,11,2,0,0,9,105,16,68,30,26,21,35,52,32,20,4,4,5,0.31,15,15,16,11
ChangeTypeRefactoring.java,4,4,4,2,18,1,16,1,61,52,23,61,2,41,0,18,1611,179,1121,368,744,359,660,898,368,530,24,24,33,0.32,259,250,302,169
ChangeTypeRefactoringContribution.java,1,1,1,1,3,0,3,0,3,3,0,3,0,0,0,3,51,9,24,18,4,18,14,18,15,3,1,1,1,0.75,3,3,3,3
ChangeTypeWizard.java,1,1,1,1,9,0,8,0,26,25,10,26,1,8,1,16,381,51,275,106,148,63,168,216,103,113,5,5,6,0.23,48,48,51,30
Changes.java,2,2,2,1,8,0,8,0,4,0,0,4,0,0,0,4,64,10,44,20,23,12,26,37,20,17,4,4,4,0.27,10,10,10,4
Changes.java,3,3,3,1,9,0,9,0,2,0,0,2,0,1,0,1,46,8,28,14,12,10,17,24,15,9,5,5,5,0.36,6,6,6,2
CheckConditionsContext.java,2,2,2,1,12,0,10,1,5,5,1,5,0,1,0,4,142,11,71,34,37,61,47,60,36,24,4,4,4,0.86,13,13,13,9
CheckConditionsOperation.java,2,2,2,1,6,0,6,0,7,7,3,7,1,1,0,5,133,13,58,22,32,63,32,48,22,26,5,5,5,1.09,14,14,15,10
CheckboxTreeAndListGroup.java,1,1,1,1,8,0,7,0,58,58,12,58,0,4,21,33,846,56,456,160,261,336,249,357,152,205,6,6,7,0.74,108,108,113,67
CheckedListDialogField.java,2,2,2,1,7,0,7,0,22,22,4,22,0,2,3,17,317,42,184,55,92,91,86,131,50,81,4,4,4,0.49,44,44,44,26
CheckedTableSelectionDialog.java,1,1,1,1,8,0,7,0,21,21,11,21,0,4,4,13,298,44,188,78,99,66,116,149,77,72,4,4,4,0.35,32,32,32,21
Checks.java,2,2,3,2,9,0,8,0,57,1,0,57,0,4,0,53,881,88,574,189,358,228,314,473,200,273,8,8,9,0.4,164,162,184,124
ClassFileDocumentProvider.java,2,2,2,1,10,1,9,0,22,22,4,22,3,0,10,9,422,64,253,98,137,106,135,193,93,100,12,12,18,0.42,57,57,65,41
ClassFileEditor.java,2,2,2,1,14,1,12,0,46,46,19,46,0,14,9,23,927,148,627,225,389,159,386,497,224,273,9,9,13,0.25,109,109,119,57
ClassFileEditorActionContributor.java,1,1,1,1,3,0,3,0,1,1,0,1,0,0,0,1,19,3,6,3,1,10,2,4,3,1,1,1,1,1.67,1,1,1,1
ClassFileEditorInputFactory.java,2,2,3,2,11,0,9,1,3,2,0,3,0,0,0,3,74,10,42,22,21,24,25,34,22,12,6,6,7,0.57,8,8,9,8
ClassFileMarkerAnnotationModel.java,2,2,2,1,8,0,8,0,10,10,4,10,0,1,6,3,165,23,110,40,58,32,58,81,36,45,6,4,6,0.29,24,22,24,13
ClassFileMarkerRulerAction.java,2,2,2,1,11,2,9,0,3,3,0,3,0,0,2,1,81,22,42,24,17,17,23,31,22,9,4,4,4,0.4,7,7,7,3
ClassFilter.java,3,3,4,3,11,0,11,0,1,1,0,1,0,0,0,1,41,6,19,9,7,16,9,13,8,5,3,3,4,0.84,3,3,4,3
ClassPathContainer.java,1,1,1,1,6,0,6,0,17,16,4,17,1,0,0,16,186,32,140,65,58,15,75,108,62,46,7,7,7,0.11,31,31,32,23
ClassPathDetector.java,3,3,4,2,16,1,15,0,16,16,8,16,0,11,0,5,366,50,294,115,171,25,179,235,120,115,12,12,16,0.09,56,56,64,33
ClasspathAttributeConfiguration.java,1,1,1,1,1,0,1,0,10,10,0,10,0,0,0,10,122,20,20,18,0,82,16,18,18,0,1,1,1,4.1,10,10,10,10
ClasspathAttributeConfigurationDescriptors.java,1,1,1,1,7,0,7,0,10,9,3,10,0,2,0,8,124,23,91,37,45,17,50,70,40,30,3,3,3,0.19,18,18,18,10
ClasspathChange.java,1,1,1,1,7,0,7,0,8,5,3,8,0,0,1,7,114,22,82,42,36,10,50,64,39,25,3,3,4,0.12,12,12,13,8
ClasspathContainerDefaultPage.java,1,1,1,1,9,0,8,0,8,8,2,8,0,1,0,7,148,25,93,39,46,32,62,78,41,37,5,5,5,0.34,15,15,15,8
ClasspathContainerDescriptor.java,2,2,2,1,9,0,8,0,9,8,2,9,0,0,0,9,138,24,101,43,53,20,56,78,44,34,7,7,8,0.2,21,21,22,9
ClasspathContainerPreferencePage.java,3,3,3,2,17,1,15,0,6,5,2,6,0,1,2,3,152,24,107,49,59,21,66,84,48,36,7,7,9,0.2,19,19,21,14
ClasspathContainerSelectionPage.java,1,1,1,1,7,0,6,0,11,11,3,11,0,1,2,8,157,24,104,44,47,33,63,81,43,38,2,2,3,0.32,16,16,17,11
ClasspathContainerWizard.java,2,2,2,1,10,0,9,0,13,12,7,13,0,4,0,9,233,35,158,54,83,44,86,120,51,69,7,7,7,0.28,34,34,35,22
ClasspathEntryProperties.java,1,1,1,1,6,0,6,0,19,16,1,19,2,1,0,16,186,21,153,34,93,12,71,103,43,60,6,4,6,0.08,33,28,33,22
ClasspathFixProcessor.java,1,1,1,1,1,0,1,0,9,6,0,9,0,0,0,9,152,22,32,24,3,98,22,27,24,3,1,1,1,3.06,9,9,9,9
ClasspathFixProcessorDescriptor.java,3,3,3,1,14,0,14,0,11,9,4,11,0,1,0,10,205,23,172,65,96,21,104,138,71,67,5,5,5,0.12,33,33,33,20
ClasspathFixSelectionDialog.java,1,1,1,1,11,0,10,0,18,17,5,18,0,2,5,11,294,49,230,105,120,19,147,180,104,76,6,6,6,0.08,33,33,33,21
ClasspathModifier.java,3,3,4,2,16,1,15,0,60,7,0,60,0,20,0,40,1524,140,910,249,648,485,532,752,281,471,16,16,23,0.53,221,212,259,120
ClasspathModifierDropDownAction.java,1,1,1,1,6,0,6,0,14,14,3,14,0,4,1,9,183,23,106,35,50,57,55,79,33,46,6,6,6,0.54,24,24,24,18
ClasspathModifierQueries.java,1,1,1,1,9,0,8,0,44,38,8,44,0,1,0,43,603,65,239,86,136,300,129,177,110,67,6,6,6,1.26,61,61,61,46
ClasspathOrderingWorkbookPage.java,1,1,1,1,4,0,3,0,7,7,1,7,0,0,0,7,92,20,47,29,13,25,25,33,23,10,1,1,1,0.53,7,7,7,7
ClasspathVariableMarkerResolutionGenerator.java,2,2,2,1,11,1,10,0,10,9,0,10,0,3,0,7,148,26,102,39,51,20,55,76,45,31,4,4,6,0.2,21,21,24,17
ClasspathVariablesPreferencePage.java,1,1,2,1,8,0,7,0,9,9,2,9,0,1,2,6,157,23,95,44,43,41,54,72,39,33,5,5,6,0.43,17,17,19,9
CleanUpAction.java,3,3,3,1,11,0,11,0,18,17,1,18,0,8,3,7,304,37,239,84,139,29,131,186,86,100,18,13,18,0.12,66,56,66,34
CleanUpConfigurationBlock.java,2,2,2,1,13,1,11,0,15,15,4,15,0,3,6,6,282,44,212,86,118,29,130,168,87,81,11,11,11,0.14,42,39,43,15
CleanUpConstants.java,1,1,1,1,46,9,32,4,4,0,0,4,0,2,0,2,1291,117,208,83,187,1030,193,199,84,115,3,2,3,4.95,7,6,7,4
CleanUpContext.java,1,1,1,1,3,0,3,0,3,3,2,3,0,0,0,3,68,9,18,10,5,41,11,15,10,5,1,1,1,2.28,3,3,3,3
CleanUpMessages.java,1,1,1,1,2,0,2,0,1,1,0,1,0,1,0,0,116,22,83,79,2,12,77,79,78,1,1,1,1,0.14,1,1,1,1
CleanUpModifyDialog.java,1,1,1,1,8,1,7,0,7,7,2,7,0,1,3,3,129,24,85,46,34,20,58,70,42,28,3,3,3,0.24,11,11,11,7
CleanUpOptions.java,1,1,1,1,4,0,4,0,6,6,1,6,0,0,1,5,111,14,37,19,15,62,23,30,19,11,1,1,2,1.68,6,6,7,6
CleanUpPostSaveListener.java,3,3,3,1,20,2,17,0,27,24,7,27,0,15,2,10,703,118,553,210,345,46,360,463,221,242,18,18,22,0.08,98,98,104,44
CleanUpPreferencePage.java,1,1,1,1,3,0,3,0,5,5,0,5,0,0,3,2,64,11,30,18,8,25,14,20,14,6,1,1,1,0.83,5,5,5,5
CleanUpPreferenceUtil.java,4,4,4,2,19,2,16,0,8,0,0,8,0,2,0,6,221,39,160,71,100,24,109,136,78,58,12,12,13,0.15,32,32,33,21
CleanUpPreview.java,2,2,2,1,10,0,9,0,6,6,3,6,0,1,1,4,117,22,81,36,39,15,49,62,33,29,7,7,7,0.19,12,12,12,9
CleanUpProfileManager.java,1,1,2,1,6,0,6,0,3,3,1,3,0,0,1,2,67,13,38,22,12,16,21,27,19,8,3,3,4,0.42,5,5,6,3
CleanUpProfileVersioner.java,1,1,1,1,6,0,6,0,6,5,0,6,0,2,0,4,93,19,51,25,26,26,30,40,26,14,5,5,5,0.51,10,10,10,8
CleanUpRefactoring.java,2,2,2,1,9,0,8,0,64,60,26,64,0,13,3,48,885,158,683,260,378,52,424,557,272,285,9,9,11,0.08,130,130,133,75
CleanUpRefactoringWizard.java,1,1,1,1,11,1,10,0,33,33,7,33,0,9,7,17,553,88,428,176,246,44,274,343,174,169,5,5,5,0.1,63,63,64,38
CleanUpRegistry.java,2,2,2,1,9,0,9,0,31,28,13,31,0,7,0,24,470,77,323,131,187,87,198,270,143,127,8,8,9,0.27,67,67,70,42
CleanUpRequirements.java,1,1,1,1,4,0,4,0,5,5,4,5,0,0,0,5,108,17,31,14,12,62,19,26,14,12,2,2,4,2,6,6,8,5
CleanUpSaveParticipantPreferenceConfiguration.java,1,1,2,1,15,1,13,0,21,21,15,21,0,5,3,13,433,65,308,109,192,60,211,250,110,140,5,5,5,0.19,39,39,42,24
CleanUpSelectionDialog.java,1,1,1,1,6,0,6,0,26,26,8,26,0,7,9,10,266,51,198,83,101,22,124,160,81,79,4,4,4,0.11,38,38,38,26
CleanUpTabPage.java,1,1,2,1,7,0,7,0,21,21,5,21,0,2,8,11,211,31,150,46,74,30,81,119,55,64,8,8,9,0.2,40,40,43,21
ClearWorkingSetAction.java,1,1,1,1,5,0,5,0,2,2,1,2,0,0,0,2,46,8,20,10,7,18,13,16,9,7,1,1,1,0.9,2,2,2,2
ClipboardOperationAction.java,3,3,3,1,13,0,12,0,30,28,5,30,0,13,5,12,598,83,450,171,255,70,253,352,173,179,17,17,23,0.16,93,93,112,59
ClosedProjectFilter.java,3,3,3,3,7,0,7,0,1,1,0,1,0,0,0,1,37,6,15,8,5,16,8,12,7,5,3,3,3,1.07,3,3,3,3
CodeAnalyzer.java,2,2,2,1,6,0,6,0,2,2,0,2,0,0,1,1,42,7,25,15,8,10,15,20,14,6,3,3,3,0.4,4,4,4,2
CodeAssistAdvancedConfigurationBlock.java,1,1,1,1,9,0,9,0,59,57,15,59,14,23,5,17,784,112,619,245,387,58,402,506,255,251,5,5,6,0.09,104,103,105,63
CodeAssistAdvancedPreferencePage.java,1,1,1,1,4,0,4,0,9,9,1,9,0,0,5,4,98,16,60,28,19,23,23,37,19,18,2,2,3,0.38,13,13,14,9
CodeAssistConfigurationBlock.java,1,1,1,1,13,1,11,0,29,26,4,29,0,10,10,9,487,84,372,130,262,31,254,302,135,167,7,7,7,0.08,47,47,48,35
CodeAssistFavoritesConfigurationBlock.java,1,1,2,1,8,0,7,0,35,32,6,35,0,12,8,15,480,89,361,155,194,37,220,289,150,139,7,7,8,0.1,68,68,70,46
CodeAssistFavoritesPreferencePage.java,1,1,1,1,4,0,4,0,9,9,1,9,0,0,5,4,115,19,61,29,20,36,24,38,20,18,2,2,3,0.59,13,13,14,9
CodeAssistPreferencePage.java,1,1,1,1,4,0,4,0,9,9,1,9,0,0,5,4,109,19,60,28,19,31,23,37,19,18,2,2,3,0.52,13,13,14,9
CodeFormatCleanUp.java,2,2,3,1,12,1,11,2,6,6,0,6,0,0,0,6,126,20,84,29,48,35,44,60,25,35,6,6,6,0.42,15,15,19,6
CodeFormatFix.java,8,8,11,3,38,6,32,0,4,2,1,4,0,1,0,3,225,39,162,65,96,26,101,136,68,68,30,30,42,0.16,34,34,47,14
